Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency)
GPA.1306-5108-2935-38886..1,"Apr 5, 2017",6:14:40 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,hero2lteskt,KR,서울특별시,122-731,KRW,3900.00,1.000000,KRW,3900.00
GPA.1306-5108-2935-38886..1,"Apr 5, 2017",6:14:40 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,hero2lteskt,KR,서울특별시,122-731,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.1306-5108-2935-38886..1,"Apr 5, 2017",6:14:40 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,hero2lteskt,KR,서울특별시,122-731,KRW,390.00,1.000000,KRW,390.00
GPA.1397-0294-4272-12849..2,"Apr 5, 2017",6:15:49 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,nobleltelgt,KR,경기도,441-819,KRW,3900.00,1.000000,KRW,3900.00
GPA.1397-0294-4272-12849..2,"Apr 5, 2017",6:15:49 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,nobleltelgt,KR,경기도,441-819,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.1397-0294-4272-12849..2,"Apr 5, 2017",6:15:49 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,nobleltelgt,KR,경기도,441-819,KRW,390.00,1.000000,KRW,390.00
GPA.3365-4214-3595-35473..0,"Apr 5, 2017",6:16:21 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,noblelteskt,KR,경기도,420-852,USD,3.37,1124.200000,KRW,3789.00
GPA.3365-4214-3595-35473..0,"Apr 5, 2017",6:16:21 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,noblelteskt,KR,경기도,420-852,USD,-1.01,1124.200000,KRW,-1135.00
GPA.3365-4214-3595-35473..0,"Apr 5, 2017",6:16:21 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,noblelteskt,KR,경기도,420-852,USD,0.34,1124.200000,KRW,382.00
GPA.1372-2179-0713-20650..3,"Apr 5, 2017",6:16:48 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,grandmaxltekx,KR,부산광역시,612-765,KRW,3900.00,1.000000,KRW,3900.00
GPA.1372-2179-0713-20650..3,"Apr 5, 2017",6:16:48 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,grandmaxltekx,KR,부산광역시,612-765,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.1372-2179-0713-20650..3,"Apr 5, 2017",6:16:48 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,grandmaxltekx,KR,부산광역시,612-765,KRW,390.00,1.000000,KRW,390.00
GPA.1391-8404-8470-34220..9,"Apr 5, 2017",6:18:11 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,hltektt,KR,,604-042,KRW,3900.00,1.000000,KRW,3900.00
GPA.1391-8404-8470-34220..9,"Apr 5, 2017",6:18:11 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,hltektt,KR,,604-042,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.1391-8404-8470-34220..9,"Apr 5, 2017",6:18:11 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,hltektt,KR,,604-042,KRW,390.00,1.000000,KRW,390.00
GPA.3318-9714-3066-92178..0,"Apr 5, 2017",6:18:55 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,herolteskt,KR,,01318,KRW,3900.00,1.000000,KRW,3900.00
GPA.3318-9714-3066-92178..0,"Apr 5, 2017",6:18:55 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,herolteskt,KR,,01318,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.3318-9714-3066-92178..0,"Apr 5, 2017",6:18:55 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,herolteskt,KR,,01318,KRW,390.00,1.000000,KRW,390.00
GPA.3339-7539-4250-18644,"Apr 5, 2017",6:19:07 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,baffinltektt,KR,,609-756,KRW,3900.00,1.000000,KRW,3900.00
GPA.3339-7539-4250-18644,"Apr 5, 2017",6:19:07 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,baffinltektt,KR,,609-756,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.3339-7539-4250-18644,"Apr 5, 2017",6:19:07 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,baffinltektt,KR,,609-756,KRW,390.00,1.000000,KRW,390.00
12999763169054705758.1364472945870332..33,"Apr 5, 2017",6:20:53 AM PDT,,Charge,,"프리미엄 서비스 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice,geefhd,KR,경상북도,750-050,KRW,3900.00,1.000000,KRW,3900.00
12999763169054705758.1364472945870332..33,"Apr 5, 2017",6:20:53 AM PDT,,Google fee,,"프리미엄 서비스 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice,geefhd,KR,경상북도,750-050,KRW,-1170.00,1.000000,KRW,-1170.00
12999763169054705758.1364472945870332..33,"Apr 5, 2017",6:20:53 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice,geefhd,KR,경상북도,750-050,KRW,390.00,1.000000,KRW,390.00
GPA.1381-7512-8410-84145..6,"Apr 5, 2017",6:21:58 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,noblelteskt,KR,,30100,USD,3.53,1124.200000,KRW,3969.00
GPA.1381-7512-8410-84145..6,"Apr 5, 2017",6:21:58 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,noblelteskt,KR,,30100,USD,-1.06,1124.200000,KRW,-1192.00
GPA.1381-7512-8410-84145..6,"Apr 5, 2017",6:21:58 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,noblelteskt,KR,,30100,USD,0.35,1124.200000,KRW,393.00
GPA.1326-4392-4722-24161..4,"Apr 5, 2017",6:23:29 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,trelteskt,KR,경기도,415-845,KRW,3900.00,1.000000,KRW,3900.00
GPA.1326-4392-4722-24161..4,"Apr 5, 2017",6:23:29 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,trelteskt,KR,경기도,415-845,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.1326-4392-4722-24161..4,"Apr 5, 2017",6:23:29 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,trelteskt,KR,경기도,415-845,KRW,390.00,1.000000,KRW,390.00
GPA.1310-7101-9584-07296..4,"Apr 5, 2017",6:29:43 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,nobleltelgt,KR,,426-820,KRW,3900.00,1.000000,KRW,3900.00
GPA.1310-7101-9584-07296..4,"Apr 5, 2017",6:29:43 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,nobleltelgt,KR,,426-820,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.1310-7101-9584-07296..4,"Apr 5, 2017",6:29:43 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,nobleltelgt,KR,,426-820,KRW,390.00,1.000000,KRW,390.00
GPA.1346-1559-0829-41774..2,"Apr 5, 2017",6:33:25 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,heroltektt,KR,대구광역시,700-742,KRW,3900.00,1.000000,KRW,3900.00
GPA.1346-1559-0829-41774..2,"Apr 5, 2017",6:33:25 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,heroltektt,KR,대구광역시,700-742,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.1346-1559-0829-41774..2,"Apr 5, 2017",6:33:25 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,heroltektt,KR,대구광역시,700-742,KRW,390.00,1.000000,KRW,390.00
GPA.1338-3633-5757-97079..1,"Apr 5, 2017",6:34:57 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,tbeltektt,KR,충청북도,365-807,KRW,3900.00,1.000000,KRW,3900.00
GPA.1338-3633-5757-97079..1,"Apr 5, 2017",6:34:57 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,tbeltektt,KR,충청북도,365-807,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.1338-3633-5757-97079..1,"Apr 5, 2017",6:34:57 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,tbeltektt,KR,충청북도,365-807,KRW,390.00,1.000000,KRW,390.00
GPA.1396-1256-3760-67023..6,"Apr 5, 2017",6:35:57 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,herolteskt,KR,,10401,KRW,3900.00,1.000000,KRW,3900.00
GPA.1396-1256-3760-67023..6,"Apr 5, 2017",6:35:57 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,herolteskt,KR,,10401,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.1396-1256-3760-67023..6,"Apr 5, 2017",6:35:57 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,herolteskt,KR,,10401,KRW,390.00,1.000000,KRW,390.00
GPA.1372-6911-8967-88850..13,"Apr 5, 2017",6:39:17 AM PDT,,Charge,,"프리미엄 서비스 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice,a8elteskt,KR,대구광역시,702-866,USD,3.27,1124.200000,KRW,3676.00
GPA.1372-6911-8967-88850..13,"Apr 5, 2017",6:39:17 AM PDT,,Google fee,,"프리미엄 서비스 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice,a8elteskt,KR,대구광역시,702-866,USD,-0.98,1124.200000,KRW,-1102.00
GPA.1372-6911-8967-88850..13,"Apr 5, 2017",6:39:17 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice,a8elteskt,KR,대구광역시,702-866,USD,0.33,1124.200000,KRW,371.00
GPA.3303-5369-5639-68071,"Apr 5, 2017",6:39:52 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,noblelteskt,KR,,04738,KRW,3900.00,1.000000,KRW,3900.00
GPA.3303-5369-5639-68071,"Apr 5, 2017",6:39:52 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,noblelteskt,KR,,04738,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.3303-5369-5639-68071,"Apr 5, 2017",6:39:52 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,noblelteskt,KR,,04738,KRW,390.00,1.000000,KRW,390.00
GPA.1331-6683-1955-98156..13,"Apr 5, 2017",6:40:42 AM PDT,,Charge,,"프리미엄 서비스 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice,ks01lteskt,KR,,70277,USD,3.27,1124.200000,KRW,3676.00
GPA.1331-6683-1955-98156..13,"Apr 5, 2017",6:40:42 AM PDT,,Google fee,,"프리미엄 서비스 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice,ks01lteskt,KR,,70277,USD,-0.98,1124.200000,KRW,-1102.00
GPA.1331-6683-1955-98156..13,"Apr 5, 2017",6:40:42 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice,ks01lteskt,KR,,70277,USD,0.33,1124.200000,KRW,371.00
GPA.1301-0762-1122-39073..3,"Apr 5, 2017",6:42:04 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,a8elteskt,KR,,07960,KRW,3900.00,1.000000,KRW,3900.00
GPA.1301-0762-1122-39073..3,"Apr 5, 2017",6:42:04 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,a8elteskt,KR,,07960,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.1301-0762-1122-39073..3,"Apr 5, 2017",6:42:04 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,a8elteskt,KR,,07960,KRW,390.00,1.000000,KRW,390.00
GPA.3397-0490-5621-68759..0,"Apr 5, 2017",6:42:41 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,lentislteskt,KR,,143-916,KRW,3900.00,1.000000,KRW,3900.00
GPA.3397-0490-5621-68759..0,"Apr 5, 2017",6:42:41 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,lentislteskt,KR,,143-916,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.3397-0490-5621-68759..0,"Apr 5, 2017",6:42:41 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,lentislteskt,KR,,143-916,KRW,390.00,1.000000,KRW,390.00
GPA.1349-8115-1881-71177..5,"Apr 5, 2017",6:45:19 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,mprojectltektt,KR,,44094,KRW,3900.00,1.000000,KRW,3900.00
GPA.1349-8115-1881-71177..5,"Apr 5, 2017",6:45:19 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,mprojectltektt,KR,,44094,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.1349-8115-1881-71177..5,"Apr 5, 2017",6:45:19 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,mprojectltektt,KR,,44094,KRW,390.00,1.000000,KRW,390.00
GPA.1354-2297-6691-46942..3,"Apr 5, 2017",6:47:35 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,hero2lteskt,KR,경기도,425-141,KRW,3900.00,1.000000,KRW,3900.00
GPA.1354-2297-6691-46942..3,"Apr 5, 2017",6:47:35 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,hero2lteskt,KR,경기도,425-141,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.1354-2297-6691-46942..3,"Apr 5, 2017",6:47:35 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,hero2lteskt,KR,경기도,425-141,KRW,390.00,1.000000,KRW,390.00
